//ID			模型类型	逻辑类型	骨架号	套号	套装数量	部位00	部位01	部位02	部位03	部位04	部位05	部位06	部位07	FeffID	EeffID	特效动作编号	影子	Action编号	透明度	行走音效	喘息音效	死亡音效	是否可控	区域限制	高度偏移	可装备道具	length	width	height	碰撞范围	出生	死亡	出生特效	死亡特效	休眠动作	死亡瞬间动作	剩余hp特效表现	攻击是否转向	是否调用被吹起	script	使用的武器	技能ID	怪物技能频率	掉料	几率	极限数量	打爆几率	前缀等级	任务掉料ID	几率	ai	turning	vision	noise	getexp	light	mobexp	lv	mxhp	hp	mxsp	sp	mnatk	mxatk	resist	def	hit	flee	crt	mf	hrec	srec	aspd	adis	chase_adis	mspd	col	str	agi	dex	con	sta	luk	left_rad	guild	title	job	exp	nexp	fame	ap	tp	gd	spri	stor	mxsail	sail	stasa	scsm	tstr	tagi	tdex	tcon	tsta	tluk	tmxhp	tmxsp	tatk	tdef	thit	tflee	tmf	tcrt	threc	tsrec	taspd	tadis	tspd	tspri	tscsm	chasf
1	长发男	长发男	1	1	0	0	100	2000	0255	0464	0640	0816	0	0	0	0	0	0	1	1	100	182	-1	-1	0	0	0	1,2,3,4,7,8	1.051	1.369	2.599	40	1,5	0	399	398	0	0	0	1	1	0	0	25,28,29,30,31,34,35,38	0	0	0	0	0	0	0	0	1	1	1000	0	0	2	0	1	40	0	18	0	4	5	0	3	2	1	1	0	1	1	1442	0	1500	480	0	5	5	5	5	5	5	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
543	疯狂的土著人	土著酋长	4	5	543	0	1	1	0	0	0	0	0	0	0	0	0	0	1	138	100	281	282	283	0	0	0	0	2.56	2.322	3.035	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4756,4860,1638,3364,0553,4147,3139,1003	204,285,2000,6666,20000,250000,1428,500000	0	0	0	0	0	10	1	1000	0	0	1	0	66	5632	0	10000	0	331	496	24	125	222	235	10	125	29	0	1600	220	1500	420	0	104	38	104	71	38	38	20	0	0	0	4060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
544	恐怖的雪巨人	雪人	4	5	544	0	1	1	0	0	0	0	0	0	0	0	0	0	1	98	100	396	397	398	0	0	-50	0	5.17	3.877	4.18	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4757,4910,1637,3364,3126,0532,0488,1002	169,384,5000,20000,1666,25000,33333,20000	0	0	0	0	0	5	1	1000	0	0	1	0	50	5096	0	10000	0	212	319	22	128	166	163	10	143	20	0	2000	500	1500	450	0	30	30	30	30	30	30	20	0	0	0	2109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
545	恐怖的雪魔人	雪人	4	5	545	0	1	1	0	0	0	0	0	0	0	0	0	0	1	110	100	396	397	398	0	0	-50	0	3.753	3.753	3.481	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4758,4912,1638,3365,3133,0125,0382	160,443,10000,10000,2000,25000,50000	0	0	0	0	0	10	1	1000	0	0	1	0	51	6285	0	10000	0	192	288	21	98	169	166	10	142	21	0	2000	500	1500	450	0	30	30	30	30	30	30	20	0	0	0	2220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
546	邪恶的南瓜骑士	南瓜骑士	4	5	546	0	1	1	0	0	0	0	0	0	0	456,457	0	0	1	37	100	257	258	259	0	0	0	0	1.373	1.398	2.089	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4759,4863,1626,3366,729,4210,3139	212,285,1250,5263,25000,250000,1428	0	0	0	0	0	10	1	1000	0	0	1	0	67	5088	0	10000	0	467	700	26	126	225	238	10	124	29	0	2000	200	1500	350	0	172	38	38	38	38	38	20	0	0	0	4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
547	恐怖的枯木精	树精	4	5	547	0	1	1	0	0	0	0	0	0	0	0	0	0	1	132	100	339	340	341	0	0	-50	0	3.751	5.316	6.034	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4760,4864,1638,1785,0709,4303,3143	196,294,3333,8333,40000,100000,1428	0	0	0	0	0	10	1	1000	0	0	1	0	64	4488	0	10000	0	472	709	23	108	182	229	10	127	29	0	2000	500	1500	350	0	37	37	37	37	37	37	20	0	0	0	3840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
548	狼人神箭手	狼人弓箭手	4	5	548	0	1	1	1	0	0	0	0	0	0	0	0	0	1	156	100	245	246	247	0	0	-50	0	3.049	1.966	2.75	40	1,5	2,5	399	398	0	0	0	1	1	0	0	141	100	4761,4865,1792,3380,4153,4163,3143	161,434,2000,10000,33333,250000,1666	0	0	0	0	0	10	1	1000	0	0	1	0	74	5976	0	10000	0	402	603	30	155	287	264	10	116	30	0	2000	400	1500	350	0	42	42	42	42	42	42	20	0	0	0	4780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
549	邪恶的不灭武士	不灭武士	4	5	549	0	1	1	0	0	0	0	0	0	0	0	0	0	1	152	100	242	243	244	0	0	0	0	0.98	1.026	1.88	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4762,4866,1626,1784,0716,4209,3139	208,285,1250,6250,28571,222222,1428	0	0	0	0	0	10	1	1000	0	0	1	0	66	5068	0	10000	0	455	682	25	125	222	235	10	125	29	0	2000	350	1500	350	0	170	38	38	38	38	38	20	0	0	0	4060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
550	邪恶的守护天使	守护天使	4	5	550	0	1	1	1	0	0	0	0	0	0	488	0	0	1	168	100	370	371	372	0	0	0	0	2.996	1.75	3.803	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,151	50,50	4763,4867,1644,3379,4170,4180,3143	131,666,2500,6250,28571,333333,1666	0	0	0	0	0	10	1	1000	0	0	1	0	75	5400	0	10000	0	565	848	29	141	254	267	10	115	31	0	2000	300	1500	350	0	42	117	42	42	154.5	42	20	0	0	0	4850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
551	邪恶的土著祭师	土著酋长	4	5	551	0	1	1	0	0	0	0	0	0	0	0	0	0	1	38	100	281	282	283	0	0	0	0	2.56	2.322	3.035	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,264	50,50	4764,4868,1660,3380,3139,0110,041	147,588,1111,9090,2500,400000,400000	0	0	0	0	0	10	1	1000	0	0	1	0	76	9400	0	264	0	897	1346	34	223	357	270	10	113	31	0	1500	200	1500	350	0	119	43	119	81	43	43	20	0	0	0	10920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
552	疯狂的蜥蜴人	蜥蜴人	4	5	552	0	1	1	0	0	0	0	0	0	0	0	0	0	1	111	100	385	386	387	0	0	-50	0	3.693	2.82	2.977	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4765,4869,1789,3380,3139,0112,0592	175,357,2500,8333,5000,400000,400000	0	0	0	0	0	10	1	1000	0	0	1	0	77	15024	0	10000	0	548	823	33	224	261	273	10	112	31	0	700	500	1500	420	0	43	43	43	43	43	43	20	0	0	0	8990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
553	残忍的圣林猎手	圣林猎手	4	5	553	0	1	1	0	0	0	0	0	0	0	0	0	0	1	147	100	269	270	271	0	0	0	0	1.262	0.891	2.205	40	1,5	2,5	399	398	0	0	0	1	1	0	0	138	100	4766,4870,1647,3382,4217,4206,3128	153,400,2500,3333,66666,250000,2000,770	0	0	0	0	0	10	1	1000	0	0	1	0	77	6024	0	10000	0	428	643	31	161	300	273	10	112	31	0	2000	400	1500	350	0	43	43	43	43	43	43	20	0	0	0	4990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
554	残忍的暗影猎手	暗影猎手	4	5	554	0	1	1	0	0	0	0	0	0	0	482	0	0	1	117	100	269	270	271	0	0	0	0	1.829	1.332	2.125	40	1,5	2,5	399	398	0	0	0	1	1	0	0	138	100	4767,4871,1647,3382,4212,4155,3143	147,333,1666,3125,33333,333333,1428,770	0	0	0	0	0	10	1	1000	0	0	1	0	78	4819	0	10000	0	657	986	28	130	224	276	10	111	31	0	2000	400	1500	350	0	44	44	44	44	44	44	20	0	0	0	5060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
555	王牌蜥蜴战士	蜥蜴人	4	5	555	0	1	1	0	0	0	0	0	0	0	0	0	0	1	112	100	385	386	387	0	0	-50	0	3.894	2.976	3.324	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	86	5241	0	10000	0	778	1167	31	143	249	305	10	102	33	0	2000	500	1500	350	0	48	48	48	48	48	48	20	0	0	0	5620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
556	王牌地精战士	地精战士	4	5	556	0	1	1	0	0	0	0	0	0	0	0	0	0	1	67	100	218	219	220	0	0	0	0	3.008	1.983	2.21	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	87	5262	0	10000	0	793	1190	31	144	252	308	10	101	33	0	2000	250	1500	350	0	222	48	91.5	48	48	48	20	0	0	0	5690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
557	被诅咒的白灵猫	白白	4	5	557	0	1	1	0	0	0	0	0	0	0	0	0	0	1	36	100	200	201	202	0	0	0	0	0.932	0.849	2.057	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4770,4874,1743,1786,4185,4195,3128	172,370,1111,2325,28571,333333,2000	1	0	0	0	0	10	1	1000	0	0	1	0	76	6000	0	10000	0	525	788	31	159	257	270	10	113	31	0	2000	200	1500	350	0	81	119	43	119	43	43	20	0	0	0	4920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
558	邪恶的地精长老	地精长老	4	5	558	0	1	1	0	0	0	0	0	0	0	0	0	0	1	68	100	317	318	319	0	0	0	0	2.159	1.386	1.418	40	1,5	2,5	399	398	0	0	0	1	1	0	0	132	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	88	5920	0	10000	0	741	1112	33	164	300	311	10	100	33	0	2000	250	1500	350	0	137	49	49	137	137	49	20	0	0	0	5760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
559	被诅咒的黑灵猫	黑黑	4	5	559	0	1	1	0	0	0	0	0	0	0	0	0	0	1	35	100	200	201	202	0	0	0	0	0.932	0.849	2.057	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4772,4876,1743,3382,4218,4208,3128	161,333,1000,3333,66666,400000,2000	0	0	0	0	0	10	1	1000	0	0	1	0	77	4819	0	10000	0	536	805	31	128	261	313	10	112	31	0	2000	200	1500	350	0	81.5	43	120	197	43	43	20	0	0	0	4990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
560	邪恶的遗迹卫士	遗迹守护者	4	5	560	0	1	1	0	0	0	0	0	0	0	0	0	0	1	166	100	305	306	307	0	0	0	0	1.337	2.432	3.264	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	0	0	0	0	0	0	0	10	1	1000	0	0	1	0	89	5896	0	10000	0	755	1132	33	166	304	314	10	99	33	0	2000	400	1500	350	0	93.5	49	93.5	138	49	49	20	0	0	0	5830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
561	机械巨兵	遗迹守护者	4	5	561	0	1	1	0	0	0	0	0	0	0	450	0	0	1	50	100	305	306	307	0	0	0	0	2.008	3.188	3.376	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25,266,270	30,35,35	0170,3065,0179,1814,0879,0120,0413	149,400,2000,16666,16666,333333,333333	0	0	0	0	0	10	1	1000	0	0	1	0	85	62080	0	270	0	960	1440	52	265	405	317	10	103	33	0	1500	400	1500	500	0	89.5	47	89.5	132	47	47	20	0	0	0	12500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
562	北方海盗团水手	黑杰克海盗	4	5	562	0	1	1	0	0	0	0	0	0	0	0	0	0	1	172	100	405	406	407	0	0	0	0	1.108	1.851	1.899	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4797,4901,1641,3366,3137,0355,743	208,285,3333,20000,3333,33333,33333	0	0	0	0	0	10	1	1000	0	0	1	0	57	4570	0	10000	0	259	388	21	108	190	203	10	135	23	0	1600	300	1500	540	0	61	33	33	204	33	33	20	0	0	0	2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
563	北方海盗团战斗员	黑杰克海盗	4	5	563	0	1	1	0	0	0	0	0	0	0	0	0	0	1	173	100	405	406	407	0	0	0	0	0.715	1.175	2.181	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4798,4902,1635,3391,3137,0521,2213	181,333,3333,50000,5000,20000,40000	0	0	0	0	0	10	1	1000	0	0	1	0	57	4570	0	10000	0	259	388	21	108	190	203	10	135	23	0	1600	300	1500	540	0	61	33	33	204	33	33	20	0	0	0	2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
564	北方海盗团突击手	黑杰克海盗	4	5	564	0	1	1	0	0	0	0	0	0	0	0	0	0	1	171	100	405	406	407	0	0	0	0	1.569	1.901	2.358	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4799,4903,1647,3366,3138,0697,0108	181,333,1250,20000,5000,20000,50000	0	0	0	0	0	10	1	1000	0	0	1	0	58	4570	0	10000	0	267	400	21	110	194	206	10	134	23	0	1600	300	1500	540	0	63	34	34	208	34	34	20	0	0	0	3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
565	骷髅武士队长	骷髅武士	4	5	565	0	1	1	0	0	0	0	0	0	0	0	0	0	1	153	100	242	243	244	0	0	0	0	2.568	1.544	2.168	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4775,4879,1644,3391,3138,2192,0230,1002	131,1111,2500,33333,5000,20000,66666,10000	0	0	0	0	0	10	1	1000	0	0	1	0	59	3688	0	10000	0	411	616	21	100	167	209	10	133	24	0	2000	350	1500	450	0	152	34	34	34	34	34	20	0	0	0	3244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
566	狼人战士队长	狼人弓箭手	4	5	566	0	1	1	0	0	0	0	0	0	0	0	0	0	1	155	100	245	246	247	0	0	-50	0	3.058	2.012	2.764	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4776,4880,1789,3365,2201,4211,3139	181,333,2000,5555,25000,250000,1428	0	0	0	0	0	10	1	1000	0	0	1	0	67	4523	0	10000	0	509	764	24	112	191	238	10	124	29	0	2000	350	1500	350	0	38	38	38	38	38	38	20	0	0	0	4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
567	蜥蜴战士队长	蜥蜴人	4	5	567	0	1	1	0	0	0	0	0	0	0	0	0	0	1	112	100	385	386	387	0	0	-50	0	3.894	2.976	3.324	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4777,4881,1638,1786,4162,4160,3143	139,763,2500,3333,33333,50000,1666	0	0	0	4246	2000	10	1	1000	0	0	1	0	71	4857	0	10000	0	564	846	26	119	203	255	10	119	31	0	2000	500	1500	350	0	40	40	40	40	40	40	20	0	0	0	4570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
568	地精战士队长	地精战士	4	5	568	0	1	1	0	0	0	0	0	0	0	0	0	0	1	67	100	218	219	220	0	0	0	0	3.008	1.983	2.21	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4778,4882,1644,1783,4178,4176,3140	157,464,1666,3225,33333,57142,2000	0	0	0	0	0	10	1	1000	0	0	1	0	72	4838	0	10000	0	576	865	26	120	206	258	10	118	31	0	2000	250	1500	350	0	185	41	77	41	41	41	20	0	0	0	4640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
569	红胡子海盗团水手	黑杰克海盗	4	5	569	0	1	1	0	0	0	0	0	0	0	0	0	0	1	172	100	405	406	407	0	0	0	0	1.108	1.851	1.899	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4800,4904,1789,1784,4300,4149,3139,1003	175,588,1666,4347,40000,285714,1428,500000	0	0	0	0	0	10	1	1000	0	0	1	0	67	5088	0	10000	0	467	700	26	126	225	238	10	124	29	0	2000	300	1500	350	0	71	38	38	239	38	38	20	0	0	0	4170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
570	红胡子海盗团战斗员	黑杰克海盗	4	5	570	0	1	1	0	0	0	0	0	0	0	0	0	0	1	173	100	405	406	407	0	0	0	0	0.715	1.175	2.181	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4801,4905,1641,3367,0078,4165,3139,1003	153,357,2500,8333,40000,400000,1428,500000	0	0	0	0	0	10	1	1000	0	0	1	0	68	5108	0	10000	0	477	716	26	128	229	241	10	122	29	0	2000	300	1500	350	0	73	39	39	243	39	39	20	0	0	0	4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
571	红胡子海盗团突击手	黑杰克海盗	4	5	571	0	1	1	0	0	0	0	0	0	0	0	0	0	1	171	100	405	406	407	0	0	0	0	1.569	1.901	2.358	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4802,4906,1660,3366,0344,4181,3139	175,400,1428,4761,25000,222222,1428	0	0	0	0	0	10	1	1000	0	0	1	0	68	5108	0	10000	0	477	716	26	128	229	241	10	122	29	0	2000	300	1500	350	0	73	39	39	243	39	39	20	0	0	0	4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
572	喷墨乌贼	墨箭乌贼	4	5	572	0	1	1	0	0	0	0	0	0	0	460	0	0	1	44	100	434	435	436	0	1	-40	0	6.154	6.275	2.723	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4925,1189,1280,1793,3124,1002	208,285,434,5000,2000,100000	0	0	0	0	0	5	1	1000	0	0	1	0	37	828	0	10000	0	316	475	11	44	104	133	10	158	10	0	2000	300	1500	500	0	60	23	23	97	23	23	20	0	0	0	1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
573	樱花13海盗支援船	海盗船	4	5	573	0	1	1	0	0	0	0	0	0	0	0	0	0	1	175	100	-1	-1	-1	0	1	-10	0	4.824	4.174	4.634	40	0	2,5	399	398	0	0	493,492,491	1	1	0	0	27	100	4926,1190,1281,1808,3136,0883	161,434,370,10000,5000,250000	0	0	0	4238	2000	5	1	1000	0	0	1	0	54	2932	0	10000	0	311	466	19	89	211	194	10	138	22	12	2000	300	1500	500	0	108	64	48	167	64	59	20	0	0	0	2575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
574	樱花13海盗突击船	海盗船	4	5	574	0	1	1	0	0	0	0	0	0	0	0	0	0	1	175	100	-1	-1	-1	0	1	-10	0	5.882	4.934	4.934	40	0	2,5	399	398	0	0	493,492,491	1	1	0	0	27	100	4927,1191,1282,1810,3136,0821	147,588,285,10000,3333,20000	0	0	0	4238	2000	10	1	1000	0	0	1	0	55	3011	0	10000	0	317	476	20	91	215	197	10	137	22	12	2000	300	1500	500	0	110	66	49	170	65	60	20	0	0	0	2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
575	腐臭海草	海草	4	5	575	0	1	1	0	0	0	0	0	0	0	0	0	0	1	97	100	-1	326	327	0	1	-20	0	2.873	2.784	3.748	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4928,1192,1283,1806,3116,0872,1001	200,285,561,3333,1250,10000,5000	0	0	0	0	0	5	1	1000	0	0	1	0	27	886	0	10000	0	154	231	11	46	88	88	10	169	7	0	2000	300	1500	500	0	18	18	18	18	18	18	20	0	0	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
576	纯白水母	水母	4	5	576	0	1	1	0	0	0	0	0	0	0	0	0	0	1	90	100	452	453	454	0	1	-50	0	1.598	1.598	2.601	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4929,1193,1284,3388,3120,0867,1001	181,333,627,10000,1428,10000,5000	0	0	0	0	0	5	1	1000	0	0	1	0	29	748	0	10000	0	208	312	11	42	94	104	10	167	7	0	2000	250	1500	500	0	19	33.5	19	33.5	33.5	19	20	0	0	0	632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
577	敏捷的雾隐鱼	雾隐鱼	4	5	577	0	1	1	0	0	0	0	0	0	0	0	0	0	1	60	100	446	447	448	0	1	-60	0	2.551	0.85	1.331	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4930,1194,1285,1805,3122	238,285,763,2000,2000	0	0	0	0	0	5	1	1000	0	0	1	0	31	653	0	10000	0	221	332	11	36	105	132	10	164	9	0	2000	500	1500	500	0	51	51	20	20	20	20	20	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
578	迟钝的乌贼	墨箭乌贼	4	5	578	0	1	1	0	0	0	0	0	0	0	460	0	0	1	109	100	434	435	436	0	1	-40	0	3.462	3.796	2.053	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4931,1195,1286,1787,3122,0818	222,285,464,5000,2000,10000	0	0	0	0	0	5	1	1000	0	0	1	0	32	766	0	10000	0	251	376	11	42	108	118	10	163	9	0	2000	300	1500	500	0	53	21	21	85	21	21	20	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
579	深海舞水	舞水	4	5	579	0	1	1	0	0	0	0	0	0	0	0	0	0	1	53	100	449	450	451	0	1	-40	0	1.226	1.67	2.534	40	1,5	2,5	399	398	0	0	0	1	1	0	0	148	100	4932,1196,1287,1788,3122,0868	196,294,488,5000,1666,10000	0	0	0	0	0	5	1	1000	0	0	1	0	33	709	0	10000	0	281	422	10	39	94	121	10	162	9	0	2000	600	1500	500	0	37.5	21	21	21	54	21	20	0	0	0	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
580	雷电水母	雷电水母	4	5	580	0	1	1	0	0	0	0	0	0	0	481	0	0	1	91	100	452	453	454	0	1	-50	0	1.598	1.598	2.601	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4933,1197,1288,1792,3126,0874,1002	155,484,312,3333,2000,12500,20000	0	0	0	0	0	10	1	1000	0	0	1	0	46	2332	0	10000	0	330	495	17	73	155	165	10	147	17	0	2000	250	1500	500	0	74	28	28	51	28	28	20	0	0	0	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
581	邪恶血蝌蚪	血蝌蚪	4	5	581	0	1	1	0	0	0	0	0	0	0	0	0	0	1	113	100	330	331	332	0	1	-20	0	2.387	1.878	1.226	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4934,1198,1289,3390,3133,0886	172,370,763,20000,2500,10000	0	0	0	0	0	10	1	1000	0	0	1	0	47	3604	0	10000	0	236	354	17	67	158	151	10	146	17	0	2000	300	1500	500	0	28	28	28	28	28	28	20	0	0	0	1797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
582	堕落的美人鱼	幽怨美人鱼	4	5	582	0	1	1	0	0	0	0	0	0	0	0	0	0	1	59	100	437	438	439	0	1	-50	0	2.778	1.76	2.629	40	1,5	2,5	399	398	0	0	0	1	1	0	0	145	100	4935,1199,1290,4606,3133,0870	188,312,285,10000,2500,14285	0	0	0	0	0	10	1	1000	0	0	1	0	49	2550	0	10000	0	352	529	18	79	164	174	10	144	17	0	2000	500	1500	500	0	102.5	29	102.5	29	29	29	20	0	0	0	2001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
583	狂风水母	暴风水母	4	5	583	0	1	1	0	0	0	0	0	0	0	480	0	0	1	92	100	452	453	454	0	1	-50	0	1.598	1.598	2.601	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4936,1200,1291,3386,3137,0876	172,370,285,3333,3333,20000	0	0	0	0	0	10	1	1000	0	0	1	0	56	3091	0	10000	0	404	607	20	93	190	200	10	136	23	0	2000	250	1500	500	0	61	89	61	33	33	33	20	0	0	0	2831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
584	黄宝石海豚	宝石海豚	4	5	584	0	1	1	0	0	0	0	0	0	0	0	0	0	1	58	100	443	444	445	0	1	-50	0	3.425	3.364	2.075	40	1,5	2,5	399	398	0	0	0	1	1	0	0	25	100	4937,1201,1292,3386,3137,0871,1002	175,357,370,2000,5000,20000,10000	0	0	0	0	0	10	1	1000	0	0	1	0	57	3171	0	10000	0	329	494	18	85	193	203	10	135	23	0	1600	500	1500	600	0	33	90	33	118.5	33	33	20	0	0	0	2965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,1,1
